difficulty	halflife	p_recall	delta_t	reps	lapses	last_date	due_date	r_history	t_history	p_history	state	cost
4	10.3351	0.5114	10	0	1	79	94.0	1,1,1,1,0	0,1,3,4,7	0.66,0.97,0.94,0.96,0.95	[10.335074681060075, 6]	5
7	0.8213	0.0002	10	0	4	79	94.0	0,0,0,0,0	0,1,3,4,7	0.49,0.57,0.17,0.06,0.00	[0.821278984566364, 15]	8
4	163.0611	0.9584	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.66,0.97,0.94,0.96,0.95	[163.06113481403239, 4]	4
4	56.0888	0.8838	10	1	1	79	94.0	0,1,1,0,1	0,1,3,4,7	0.66,0.73,0.86,0.94,0.51	[56.08882153194233, 6]	5
8	102.7262	0.9348	10	4	0	79	94.0	0,1,1,1,1	0,1,3,4,7	0.44,0.53,0.79,0.91,0.92	[102.72619292001423, 8]	4
10	1.9391	0.028	10	0	2	79	94.0	1,1,1,0,0	0,1,3,4,7	0.34,0.92,0.87,0.92,0.44	[1.9390624929866298, 14]	6
7	120.1844	0.944	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.49,0.95,0.91,0.94,0.94	[120.1844338375142, 7]	4
2	234.5068	0.9709	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.78,0.98,0.96,0.97,0.97	[234.50681634840032, 2]	4
10	3.8716	0.1669	10	0	2	79	94.0	0,1,0,1,0	0,1,3,4,7	0.34,0.43,0.75,0.33,0.79	[3.8715760040196443, 14]	6
8	5.584	0.289	10	0	2	79	94.0	0,0,1,1,0	0,1,3,4,7	0.44,0.53,0.14,0.81,0.88	[5.584033963057114, 12]	6
9	104.4587	0.9358	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.39,0.93,0.88,0.93,0.93	[104.4587429362916, 9]	4
10	0.7958	0.0002	10	0	4	79	94.0	0,0,0,0,0	0,1,3,4,7	0.34,0.43,0.10,0.04,0.00	[0.79578490793127, 18]	8
8	0.8119	0.0002	10	0	4	79	94.0	0,0,0,0,0	0,1,3,4,7	0.44,0.53,0.14,0.05,0.00	[0.8119443489503924, 16]	8
2	234.5068	0.9709	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.78,0.98,0.96,0.97,0.97	[234.50681634840032, 2]	4
8	102.7262	0.9348	10	4	0	79	94.0	0,1,1,1,1	0,1,3,4,7	0.44,0.53,0.79,0.91,0.92	[102.72619292001423, 8]	4
4	163.0611	0.9584	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.66,0.97,0.94,0.96,0.95	[163.06113481403239, 4]	4
7	120.1844	0.944	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.49,0.95,0.91,0.94,0.94	[120.1844338375142, 7]	4
8	111.5855	0.9398	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.44,0.94,0.90,0.93,0.93	[111.58551710880896, 8]	4
7	120.1844	0.944	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.49,0.95,0.91,0.94,0.94	[120.1844338375142, 7]	4
7	0.8213	0.0002	10	0	4	79	94.0	0,0,0,0,0	0,1,3,4,7	0.49,0.57,0.17,0.06,0.00	[0.821278984566364, 15]	8
5	144.5489	0.9532	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.61,0.96,0.93,0.95,0.95	[144.5489443641501, 5]	4
6	53.6954	0.8789	10	2	2	79	94.0	0,0,0,1,1	0,1,3,4,7	0.55,0.62,0.20,0.07,0.70	[53.69543410190931, 10]	6
4	147.6089	0.9541	10	4	0	79	94.0	0,1,1,1,1	0,1,3,4,7	0.66,0.73,0.86,0.94,0.94	[147.60894626409652, 4]	4
5	131.5617	0.9487	10	4	0	79	94.0	0,1,1,1,1	0,1,3,4,7	0.61,0.68,0.84,0.93,0.94	[131.56170836500712, 5]	4
5	144.5489	0.9532	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.61,0.96,0.93,0.95,0.95	[144.5489443641501, 5]	4
6	89.5893	0.9255	10	3	1	79	94.0	0,0,1,1,1	0,1,3,4,7	0.55,0.62,0.20,0.84,0.90	[89.58932425455981, 8]	5
9	0.8035	0.0002	10	0	4	79	94.0	0,0,0,0,0	0,1,3,4,7	0.39,0.48,0.12,0.04,0.00	[0.8035091604587588, 17]	8
2	8.2327	0.4309	10	0	2	79	94.0	0,0,1,1,0	0,1,3,4,7	0.78,0.83,0.40,0.91,0.93	[8.23268556285938, 6]	6
5	144.5489	0.9532	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.61,0.96,0.93,0.95,0.95	[144.5489443641501, 5]	4
4	163.0611	0.9584	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.66,0.97,0.94,0.96,0.95	[163.06113481403239, 4]	4
9	104.4587	0.9358	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.39,0.93,0.88,0.93,0.93	[104.4587429362916, 9]	4
4	163.0611	0.9584	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.66,0.97,0.94,0.96,0.95	[163.06113481403239, 4]	4
10	0.7958	0.0002	10	0	4	79	94.0	0,0,0,0,0	0,1,3,4,7	0.34,0.43,0.10,0.04,0.00	[0.79578490793127, 18]	8
4	91.1626	0.9268	10	2	1	79	94.0	1,1,0,1,1	0,1,3,4,7	0.66,0.97,0.94,0.65,0.88	[91.16264799957831, 6]	5
1	330.9644	0.9793	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.86,0.99,0.97,0.98,0.98	[330.96440356928076, 1]	4
8	47.5407	0.8643	10	2	2	79	94.0	0,0,0,1,1	0,1,3,4,7	0.44,0.53,0.14,0.05,0.66	[47.54066235324253, 12]	6
7	120.1844	0.944	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.49,0.95,0.91,0.94,0.94	[120.1844338375142, 7]	4
7	120.1844	0.944	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.49,0.95,0.91,0.94,0.94	[120.1844338375142, 7]	4
5	144.5489	0.9532	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.61,0.96,0.93,0.95,0.95	[144.5489443641501, 5]	4
7	2.1335	0.0388	10	0	2	79	94.0	1,1,1,0,0	0,1,3,4,7	0.49,0.95,0.91,0.94,0.50	[2.1335226534338223, 11]	6
4	147.6089	0.9541	10	4	0	79	94.0	0,1,1,1,1	0,1,3,4,7	0.66,0.73,0.86,0.94,0.94	[147.60894626409652, 4]	4
2	234.5068	0.9709	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.78,0.98,0.96,0.97,0.97	[234.50681634840032, 2]	4
6	130.8461	0.9484	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.55,0.95,0.92,0.94,0.94	[130.84614542368774, 6]	4
3	190.0091	0.9642	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.72,0.97,0.95,0.96,0.96	[190.0091004709934, 3]	4
5	0.8438	0.0003	10	0	4	79	94.0	0,0,0,0,0	0,1,3,4,7	0.61,0.68,0.24,0.08,0.01	[0.8437760585472243, 13]	8
3	190.0091	0.9642	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.72,0.97,0.95,0.96,0.96	[190.0091004709934, 3]	4
4	163.0611	0.9584	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.66,0.97,0.94,0.96,0.95	[163.06113481403239, 4]	4
8	102.7262	0.9348	10	4	0	79	94.0	0,1,1,1,1	0,1,3,4,7	0.44,0.53,0.79,0.91,0.92	[102.72619292001423, 8]	4
4	147.6089	0.9541	10	4	0	79	94.0	0,1,1,1,1	0,1,3,4,7	0.66,0.73,0.86,0.94,0.94	[147.60894626409652, 4]	4
6	130.8461	0.9484	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.55,0.95,0.92,0.94,0.94	[130.84614542368774, 6]	4
6	130.8461	0.9484	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.55,0.95,0.92,0.94,0.94	[130.84614542368774, 6]	4
5	9.4913	0.4818	10	0	1	79	94.0	1,1,1,1,0	0,1,3,4,7	0.61,0.96,0.93,0.95,0.95	[9.4913308421406, 7]	5
4	163.0611	0.9584	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.66,0.97,0.94,0.96,0.95	[163.06113481403239, 4]	4
7	120.1844	0.944	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.49,0.95,0.91,0.94,0.94	[120.1844338375142, 7]	4
1	330.9644	0.9793	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.86,0.99,0.97,0.98,0.98	[330.96440356928076, 1]	4
2	209.803	0.9675	10	4	0	79	94.0	0,1,1,1,1	0,1,3,4,7	0.78,0.83,0.91,0.96,0.96	[209.80301080346467, 2]	4
8	111.5855	0.9398	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.44,0.94,0.90,0.93,0.93	[111.58551710880896, 8]	4
5	131.5617	0.9487	10	4	0	79	94.0	0,1,1,1,1	0,1,3,4,7	0.61,0.68,0.84,0.93,0.94	[131.56170836500712, 5]	4
2	234.5068	0.9709	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.78,0.98,0.96,0.97,0.97	[234.50681634840032, 2]	4
8	102.7262	0.9348	10	4	0	79	94.0	0,1,1,1,1	0,1,3,4,7	0.44,0.53,0.79,0.91,0.92	[102.72619292001423, 8]	4
5	53.7782	0.8791	10	1	1	79	94.0	1,1,1,0,1	0,1,3,4,7	0.61,0.96,0.93,0.95,0.55	[53.77824916441942, 7]	5
1	16.8877	0.6634	10	0	1	79	94.0	1,1,1,1,0	0,1,3,4,7	0.86,0.99,0.97,0.98,0.98	[16.8876845293821, 3]	5
10	0.7958	0.0002	10	0	4	79	94.0	0,0,0,0,0	0,1,3,4,7	0.34,0.43,0.10,0.04,0.00	[0.79578490793127, 18]	8
3	190.0091	0.9642	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.72,0.97,0.95,0.96,0.96	[190.0091004709934, 3]	4
7	120.1844	0.944	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.49,0.95,0.91,0.94,0.94	[120.1844338375142, 7]	4
2	54.8867	0.8814	10	1	2	79	94.0	1,0,1,0,1	0,1,3,4,7	0.78,0.98,0.79,0.93,0.49	[54.88670342417428, 6]	6
6	130.8461	0.9484	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.55,0.95,0.92,0.94,0.94	[130.84614542368774, 6]	4
3	0.8749	0.0004	10	0	4	79	94.0	0,0,0,0,0	0,1,3,4,7	0.72,0.78,0.33,0.11,0.01	[0.8748990159180281, 11]	8
9	0.8035	0.0002	10	0	4	79	94.0	0,0,0,0,0	0,1,3,4,7	0.39,0.48,0.12,0.04,0.00	[0.8035091604587588, 17]	8
4	163.0611	0.9584	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.66,0.97,0.94,0.96,0.95	[163.06113481403239, 4]	4
6	89.5893	0.9255	10	3	1	79	94.0	0,0,1,1,1	0,1,3,4,7	0.55,0.62,0.20,0.84,0.90	[89.58932425455981, 8]	5
4	115.2761	0.9416	10	3	1	79	94.0	1,0,1,1,1	0,1,3,4,7	0.66,0.97,0.72,0.92,0.93	[115.27608928199551, 6]	5
4	163.0611	0.9584	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.66,0.97,0.94,0.96,0.95	[163.06113481403239, 4]	4
9	0.8035	0.0002	10	0	4	79	94.0	0,0,0,0,0	0,1,3,4,7	0.39,0.48,0.12,0.04,0.00	[0.8035091604587588, 17]	8
3	0.8749	0.0004	10	0	4	79	94.0	0,0,0,0,0	0,1,3,4,7	0.72,0.78,0.33,0.11,0.01	[0.8748990159180281, 11]	8
5	131.5617	0.9487	10	4	0	79	94.0	0,1,1,1,1	0,1,3,4,7	0.61,0.68,0.84,0.93,0.94	[131.56170836500712, 5]	4
4	163.0611	0.9584	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.66,0.97,0.94,0.96,0.95	[163.06113481403239, 4]	4
7	1.1302	0.0022	10	0	3	79	94.0	1,1,0,0,0	0,1,3,4,7	0.49,0.95,0.91,0.56,0.08	[1.1302402359091976, 13]	7
3	0.8749	0.0004	10	0	4	79	94.0	0,0,0,0,0	0,1,3,4,7	0.72,0.78,0.33,0.11,0.01	[0.8748990159180281, 11]	8
6	119.6364	0.9437	10	4	0	79	94.0	0,1,1,1,1	0,1,3,4,7	0.55,0.62,0.83,0.93,0.93	[119.6363705589015, 6]	4
7	110.3042	0.9391	10	4	0	79	94.0	0,1,1,1,1	0,1,3,4,7	0.49,0.57,0.81,0.92,0.93	[110.30420802646638, 7]	4
1	296.4366	0.9769	10	4	0	79	94.0	0,1,1,1,1	0,1,3,4,7	0.86,0.88,0.93,0.97,0.97	[296.43656290751153, 1]	4
5	144.5489	0.9532	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.61,0.96,0.93,0.95,0.95	[144.5489443641501, 5]	4
2	234.5068	0.9709	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.78,0.98,0.96,0.97,0.97	[234.50681634840032, 2]	4
3	190.0091	0.9642	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.72,0.97,0.95,0.96,0.96	[190.0091004709934, 3]	4
7	120.1844	0.944	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.49,0.95,0.91,0.94,0.94	[120.1844338375142, 7]	4
1	330.9644	0.9793	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.86,0.99,0.97,0.98,0.98	[330.96440356928076, 1]	4
7	120.1844	0.944	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.49,0.95,0.91,0.94,0.94	[120.1844338375142, 7]	4
8	111.5855	0.9398	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.44,0.94,0.90,0.93,0.93	[111.58551710880896, 8]	4
10	98.4236	0.932	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.34,0.92,0.87,0.92,0.92	[98.42360079962118, 10]	4
5	144.5489	0.9532	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.61,0.96,0.93,0.95,0.95	[144.5489443641501, 5]	4
2	234.5068	0.9709	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.78,0.98,0.96,0.97,0.97	[234.50681634840032, 2]	4
2	132.7935	0.9491	10	3	1	79	94.0	0,0,1,1,1	0,1,3,4,7	0.78,0.83,0.40,0.91,0.93	[132.7935302782412, 4]	5
5	2.3283	0.0509	10	0	2	79	94.0	1,1,1,0,0	0,1,3,4,7	0.61,0.96,0.93,0.95,0.55	[2.3282874401836686, 9]	6
7	120.1844	0.944	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.49,0.95,0.91,0.94,0.94	[120.1844338375142, 7]	4
2	209.803	0.9675	10	4	0	79	94.0	0,1,1,1,1	0,1,3,4,7	0.78,0.83,0.91,0.96,0.96	[209.80301080346467, 2]	4
4	163.0611	0.9584	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.66,0.97,0.94,0.96,0.95	[163.06113481403239, 4]	4
9	6.9171	0.3671	10	0	1	79	94.0	0,1,1,1,0	0,1,3,4,7	0.39,0.48,0.77,0.91,0.91	[6.917139941550285, 11]	5
2	234.5068	0.9709	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.78,0.98,0.96,0.97,0.97	[234.50681634840032, 2]	4
8	1.0033	0.001	10	0	3	79	94.0	0,1,0,0,0	0,1,3,4,7	0.44,0.53,0.79,0.38,0.03	[1.0032676106888239, 14]	7
7	120.1844	0.944	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.49,0.95,0.91,0.94,0.94	[120.1844338375142, 7]	4
2	13.3294	0.5945	10	0	1	79	94.0	1,1,1,1,0	0,1,3,4,7	0.78,0.98,0.96,0.97,0.97	[13.329363335517447, 4]	5
10	98.4236	0.932	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.34,0.92,0.87,0.92,0.92	[98.42360079962118, 10]	4
3	66.2694	0.9007	10	1	1	79	94.0	1,1,1,0,1	0,1,3,4,7	0.72,0.97,0.95,0.96,0.61	[66.26937822444484, 5]	5
6	46.7851	0.8623	10	1	1	79	94.0	0,1,1,0,1	0,1,3,4,7	0.55,0.62,0.83,0.93,0.46	[46.78511721816507, 8]	5
1	330.9644	0.9793	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.86,0.99,0.97,0.98,0.98	[330.96440356928076, 1]	4
6	130.8461	0.9484	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.55,0.95,0.92,0.94,0.94	[130.84614542368774, 6]	4
5	2.3283	0.0509	10	0	2	79	94.0	1,1,1,0,0	0,1,3,4,7	0.61,0.96,0.93,0.95,0.55	[2.3282874401836686, 9]	6
7	0.8213	0.0002	10	0	4	79	94.0	0,0,0,0,0	0,1,3,4,7	0.49,0.57,0.17,0.06,0.00	[0.821278984566364, 15]	8
6	130.8461	0.9484	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.55,0.95,0.92,0.94,0.94	[130.84614542368774, 6]	4
3	190.0091	0.9642	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.72,0.97,0.95,0.96,0.96	[190.0091004709934, 3]	4
5	131.5617	0.9487	10	4	0	79	94.0	0,1,1,1,1	0,1,3,4,7	0.61,0.68,0.84,0.93,0.94	[131.56170836500712, 5]	4
7	120.1844	0.944	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.49,0.95,0.91,0.94,0.94	[120.1844338375142, 7]	4
8	0.8119	0.0002	10	0	4	79	94.0	0,0,0,0,0	0,1,3,4,7	0.44,0.53,0.14,0.05,0.00	[0.8119443489503924, 16]	8
2	209.803	0.9675	10	4	0	79	94.0	0,1,1,1,1	0,1,3,4,7	0.78,0.83,0.91,0.96,0.96	[209.80301080346467, 2]	4
2	234.5068	0.9709	10	4	0	79	94.0	1,1,1,1,1	0,1,3,4,7	0.78,0.98,0.96,0.97,0.97	[234.50681634840032, 2]	4
7	0.8213	0.0002	10	0	4	79	94.0	0,0,0,0,0	0,1,3,4,7	0.49,0.57,0.17,0.06,0.00	[0.821278984566364, 15]	8
6	119.6364	0.9437	10	4	0	79	94.0	0,1,1,1,1	0,1,3,4,7	0.55,0.62,0.83,0.93,0.93	[119.6363705589015, 6]	4
5	54.3618	0.9748	2	1	1	87	102.0	1,1,1,0,1	0,3,2,5,7	0.61,0.89,0.97,0.95,0.56	[54.36184934730465, 7]	5
10	94.4097	0.9854	2	4	0	87	102.0	0,1,1,1,1	0,3,2,5,7	0.34,0.08,0.88,0.87,0.92	[94.40968687393314, 10]	4
4	1.7123	0.445	2	0	3	87	102.0	1,0,1,0,0	0,3,2,5,7	0.66,0.91,0.76,0.86,0.34	[1.712314368274178, 10]	7
2	72.9536	0.9812	2	1	1	87	102.0	0,1,1,0,1	0,3,2,5,7	0.78,0.56,0.97,0.96,0.60	[72.95355812942829, 4]	5
4	180.3237	0.9923	2	4	0	87	102.0	1,1,1,1,1	0,3,2,5,7	0.66,0.91,0.97,0.95,0.96	[180.32367766122871, 4]	4
2	76.646	0.9821	2	1	1	87	102.0	1,1,1,0,1	0,3,2,5,7	0.78,0.94,0.98,0.97,0.67	[76.64604288347809, 4]	5
6	0.8249	0.1863	2	0	4	87	102.0	0,0,0,0,0	0,3,2,5,7	0.55,0.24,0.28,0.03,0.00	[0.8248737769062063, 14]	8
6	144.8838	0.9905	2	4	0	87	102.0	1,1,1,1,1	0,3,2,5,7	0.55,0.87,0.97,0.94,0.95	[144.88376506961757, 6]	4
6	144.8838	0.9905	2	4	0	87	102.0	1,1,1,1,1	0,3,2,5,7	0.55,0.87,0.97,0.94,0.95	[144.88376506961757, 6]	4
8	0.8067	0.1794	2	0	4	87	102.0	0,0,0,0,0	0,3,2,5,7	0.44,0.14,0.23,0.02,0.00	[0.8067316632573194, 16]	8
7	91.985	0.985	2	3	1	87	102.0	1,0,1,1,1	0,3,2,5,7	0.49,0.85,0.67,0.82,0.91	[91.98502811538305, 9]	5
8	80.9832	0.983	2	3	1	87	102.0	0,0,1,1,1	0,3,2,5,7	0.44,0.14,0.23,0.72,0.89	[80.98316995077442, 10]	5
6	144.8838	0.9905	2	4	0	87	102.0	1,1,1,1,1	0,3,2,5,7	0.55,0.87,0.97,0.94,0.95	[144.88376506961757, 6]	4
4	180.3237	0.9923	2	4	0	87	102.0	1,1,1,1,1	0,3,2,5,7	0.66,0.91,0.97,0.95,0.96	[180.32367766122871, 4]	4
5	159.9685	0.9914	2	4	0	87	102.0	1,1,1,1,1	0,3,2,5,7	0.61,0.89,0.97,0.95,0.95	[159.96846843352105, 5]	4
5	0.8359	0.1904	2	0	4	87	102.0	0,0,0,0,0	0,3,2,5,7	0.61,0.31,0.32,0.04,0.00	[0.8359021029544674, 13]	8
7	133.1274	0.9896	2	4	0	87	102.0	1,1,1,1,1	0,3,2,5,7	0.49,0.85,0.96,0.93,0.95	[133.12738909974877, 7]	4
4	180.3237	0.9923	2	4	0	87	102.0	1,1,1,1,1	0,3,2,5,7	0.66,0.91,0.97,0.95,0.96	[180.32367766122871, 4]	4
2	76.646	0.9821	2	1	1	87	102.0	1,1,1,0,1	0,3,2,5,7	0.78,0.94,0.98,0.97,0.67	[76.64604288347809, 4]	5
9	67.0013	0.9795	2	2	1	87	102.0	0,1,0,1,1	0,3,2,5,7	0.39,0.11,0.90,0.40,0.84	[67.00133961130243, 11]	5
10	1.2799	0.3385	2	0	3	87	102.0	0,0,1,0,0	0,3,2,5,7	0.34,0.08,0.18,0.68,0.15	[1.279924333205392, 16]	7
5	1.4836	0.3928	2	0	3	87	102.0	0,0,1,0,0	0,3,2,5,7	0.61,0.31,0.32,0.78,0.24	[1.4835726178799298, 11]	7
2	258.8648	0.9947	2	4	0	87	102.0	1,1,1,1,1	0,3,2,5,7	0.78,0.94,0.98,0.97,0.97	[258.86476711987314, 2]	4
5	159.9685	0.9914	2	4	0	87	102.0	1,1,1,1,1	0,3,2,5,7	0.61,0.89,0.97,0.95,0.95	[159.96846843352105, 5]	4
6	144.8838	0.9905	2	4	0	87	102.0	1,1,1,1,1	0,3,2,5,7	0.55,0.87,0.97,0.94,0.95	[144.88376506961757, 6]	4
5	57.6368	0.9762	2	2	2	87	102.0	0,0,0,1,1	0,3,2,5,7	0.61,0.31,0.32,0.04,0.72	[57.63682260613619, 9]	6
10	0.792	0.1737	2	0	4	87	102.0	0,0,0,0,0	0,3,2,5,7	0.34,0.08,0.18,0.02,0.00	[0.7920064430141673, 18]	8
10	0.792	0.1737	2	0	4	87	102.0	0,0,0,0,0	0,3,2,5,7	0.34,0.08,0.18,0.02,0.00	[0.7920064430141673, 18]	8
9	0.8829	0.208	2	0	4	87	102.0	1,0,0,0,0	0,3,2,5,7	0.39,0.80,0.62,0.12,0.01	[0.8828891843102005, 17]	8
2	134.7692	0.9898	2	3	1	87	102.0	0,0,1,1,1	0,3,2,5,7	0.78,0.56,0.47,0.85,0.93	[134.76924164706574, 4]	5
8	5.8019	0.7875	2	0	2	87	102.0	0,0,1,1,0	0,3,2,5,7	0.44,0.14,0.23,0.72,0.89	[5.801867592153399, 12]	6
6	144.8838	0.9905	2	4	0	87	102.0	1,1,1,1,1	0,3,2,5,7	0.55,0.87,0.97,0.94,0.95	[144.88376506961757, 6]	4
4	108.0249	0.9872	2	3	1	87	102.0	0,0,1,1,1	0,3,2,5,7	0.66,0.38,0.36,0.81,0.92	[108.02485032522416, 6]	5
7	0.8153	0.1826	2	0	4	87	102.0	0,0,0,0,0	0,3,2,5,7	0.49,0.19,0.25,0.03,0.00	[0.8152635146344865, 15]	8
7	133.1274	0.9896	2	4	0	87	102.0	1,1,1,1,1	0,3,2,5,7	0.49,0.85,0.96,0.93,0.95	[133.12738909974877, 7]	4
10	0.792	0.1737	2	0	4	87	102.0	0,0,0,0,0	0,3,2,5,7	0.34,0.08,0.18,0.02,0.00	[0.7920064430141673, 18]	8
8	123.6254	0.9888	2	4	0	87	102.0	1,1,1,1,1	0,3,2,5,7	0.44,0.82,0.96,0.93,0.94	[123.62539211456759, 8]	4
1	365.2552	0.9962	2	4	0	87	102.0	1,1,1,1,1	0,3,2,5,7	0.86,0.96,0.99,0.98,0.98	[365.25520076382634, 1]	4
2	258.8648	0.9947	2	4	0	87	102.0	1,1,1,1,1	0,3,2,5,7	0.78,0.94,0.98,0.97,0.97	[258.86476711987314, 2]	4
4	180.3237	0.9923	2	4	0	87	102.0	1,1,1,1,1	0,3,2,5,7	0.66,0.91,0.97,0.95,0.96	[180.32367766122871, 4]	4
1	328.046	0.9958	2	4	0	87	102.0	0,1,1,1,1	0,3,2,5,7	0.86,0.67,0.98,0.97,0.98	[328.04601312140227, 1]	4
2	258.8648	0.9947	2	4	0	87	102.0	1,1,1,1,1	0,3,2,5,7	0.78,0.94,0.98,0.97,0.97	[258.86476711987314, 2]	4
8	43.542	0.9687	2	1	1	87	102.0	1,1,1,0,1	0,3,2,5,7	0.44,0.82,0.96,0.93,0.49	[43.542043755306636, 10]	5
5	141.0727	0.9902	2	4	0	87	102.0	0,1,1,1,1	0,3,2,5,7	0.61,0.31,0.94,0.92,0.94	[141.07269836244248, 5]	4
6	127.3512	0.9892	2	4	0	87	102.0	0,1,1,1,1	0,3,2,5,7	0.55,0.24,0.93,0.91,0.94	[127.35124392937267, 6]	4
5	159.9685	0.9914	2	4	0	87	102.0	1,1,1,1,1	0,3,2,5,7	0.61,0.89,0.97,0.95,0.95	[159.96846843352105, 5]	4
5	159.9685	0.9914	2	4	0	87	102.0	1,1,1,1,1	0,3,2,5,7	0.61,0.89,0.97,0.95,0.95	[159.96846843352105, 5]	4
7	86.0387	0.984	2	3	1	87	102.0	0,0,1,1,1	0,3,2,5,7	0.49,0.19,0.25,0.74,0.89	[86.03867132205345, 9]	5
2	258.8648	0.9947	2	4	0	87	102.0	1,1,1,1,1	0,3,2,5,7	0.78,0.94,0.98,0.97,0.97	[258.86476711987314, 2]	4
6	0.8249	0.1863	2	0	4	87	102.0	0,0,0,0,0	0,3,2,5,7	0.55,0.24,0.28,0.03,0.00	[0.8248737769062063, 14]	8
6	0.8249	0.1863	2	0	4	87	102.0	0,0,0,0,0	0,3,2,5,7	0.55,0.24,0.28,0.03,0.00	[0.8248737769062063, 14]	8
4	180.3237	0.9923	2	4	0	87	102.0	1,1,1,1,1	0,3,2,5,7	0.66,0.91,0.97,0.95,0.96	[180.32367766122871, 4]	4
4	180.3237	0.9923	2	4	0	87	102.0	1,1,1,1,1	0,3,2,5,7	0.66,0.91,0.97,0.95,0.96	[180.32367766122871, 4]	4
5	159.9685	0.9914	2	4	0	87	102.0	1,1,1,1,1	0,3,2,5,7	0.61,0.89,0.97,0.95,0.95	[159.96846843352105, 5]	4
3	7.0482	0.8214	2	0	2	87	102.0	1,1,0,1,0	0,3,2,5,7	0.72,0.93,0.98,0.72,0.91	[7.048199761965012, 7]	6
8	86.8392	0.9842	2	3	1	87	102.0	1,0,1,1,1	0,3,2,5,7	0.44,0.82,0.65,0.81,0.90	[86.83922907123508, 10]	5
6	0.8249	0.1863	2	0	4	87	102.0	0,0,0,0,0	0,3,2,5,7	0.55,0.24,0.28,0.03,0.00	[0.8248737769062063, 14]	8
5	99.1599	0.9861	2	3	1	87	102.0	0,0,1,1,1	0,3,2,5,7	0.61,0.31,0.32,0.78,0.91	[99.15989396896873, 7]	5
